2016.12.07	인천전자랜드	W77-61	30'21"	10	2	2	3	0	3	7	3	0	2	3
2016.12.03	원주동부	W81-86	34'13"	8	2	0	1	1	2	5	2	0	3	2
2016.11.26	부산KT	W107-85	29'42"	11	1	2	0	1	1	10	0	0	2	3
2016.11.24	창원LG	L85-74	36'30"	5	1	0	2	0	2	6	1	0	5	2
2016.11.20	고양오리온	L72-83	35'58"	17	3	2	1	0	1	6	1	0	4	0
2016.11.19	안양KGC	L78-81	32'7"	7	1	2	0	5	5	10	0	0	2	2
2016.11.17	서울삼성	L82-77	35'55"	5	1	0	0	4	4	7	1	0	0	5
2016.11.12	인천전자랜드	L82-78	34'1"	1	0	1	1	2	3	4	1	0	3	2
2016.11.10	부산KT	W89-72	33'37"	7	2	1	1	1	2	7	2	0	2	3
2016.11.08	서울삼성	L72-86	24'59"	2	0	0	1	3	4	9	1	0	0	0
2016.11.05	서울SK	L78-82	35'15"	9	1	2	1	2	3	3	0	0	0	3
2016.10.30	안양KGC	L78-76	27'0"	7	1	0	0	2	2	8	2	0	1	2
2016.10.28	원주동부	L84-94	15'22"	3	1	0	0	0	0	4	2	0	1	1
2016.10.26	울산모비스	W71-73	29'18"	7	0	1	1	1	2	4	1	0	2	5
2016.10.23	창원LG	L67-79	24'32"	2	0	0	0	1	1	4	0	0	3	2
2016.10.22	고양오리온	L81-69	22'51"	3	1	0	0	2	2	4	1	0	0	2

평균	78.6 - 80.2	30'6"	6.5	1.1	0.8	0.8	1.6	2.3	6.1	1.1	0.0	1.9	2.3
