2016.12.07	인천전자랜드	W77-61	32'41"	21	4	1	0	2	2	1	3	0	4	4
2016.12.03	원주동부	W81-86	32'53"	19	2	1	0	2	2	0	2	0	0	3
2016.11.26	부산KT	W107-85	33'54"	25	7	2	0	1	1	1	1	1	2	2
2016.11.24	창원LG	L85-74	25'56"	5	1	0	0	1	1	3	0	0	1	4
2016.11.20	고양오리온	L72-83	30'46"	8	2	0	0	2	2	0	0	0	0	3
2016.11.19	안양KGC	L78-81	32'52"	21	5	2	0	1	1	1	1	0	1	3
2016.11.17	서울삼성	L82-77	13'51"	0	0	0	1	0	1	0	0	0	0	1
2016.11.12	인천전자랜드	L82-78	13'42"	0	0	0	0	1	1	0	0	0	1	2
2016.11.10	부산KT	W89-72	21'32"	9	3	0	0	1	1	1	0	0	0	3
2016.11.08	서울삼성	L72-86	26'49"	12	1	1	1	0	1	0	1	0	0	1
2016.11.05	서울SK	L78-82	12'42"	2	0	0	0	0	0	1	0	0	0	0
2016.10.30	안양KGC	L78-76	26'57"	8	1	3	0	3	3	1	0	1	1	3
2016.10.26	울산모비스	W71-73	5'44"	0	0	0	0	0	0	0	0	0	0	0
2016.10.23	창원LG	L67-79	13'36"	3	0	3	0	0	0	0	1	0	0	1
2016.10.22	고양오리온	L81-69	24'42"	11	3	0	1	1	2	0	0	0	2	3

평균	78.2 - 79.3	23'14"	9.6	1.9	0.9	0.2	1.0	1.2	0.6	0.6	0.1	0.8	2.2
