2016.12.07	인천전자랜드	W77-61	34'43"	10	0	2	0	5	5	3	1	0	1	1
2016.12.03	원주동부	W81-86	27'17"	10	0	0	0	2	2	1	0	0	0	5
2016.11.26	부산KT	W107-85	23'33"	10	0	0	0	3	3	1	1	1	1	4
2016.11.24	창원LG	L85-74	38'36"	19	1	4	4	6	10	2	3	0	2	2
2016.11.20	고양오리온	L72-83	32'8"	9	1	2	4	1	5	0	1	1	2	5
2016.11.19	안양KGC	L78-81	28'45"	11	1	4	2	3	5	1	1	0	2	4
2016.11.17	서울삼성	L82-77	30'37"	13	0	5	0	1	1	0	1	0	1	3
2016.11.12	인천전자랜드	L82-78	34'49"	12	0	0	2	5	7	6	2	0	1	1
2016.11.10	부산KT	W89-72	24'52"	15	0	3	0	5	5	1	0	1	1	2
2016.11.08	서울삼성	L72-86	23'4"	8	0	2	0	4	4	0	0	0	0	1
2016.11.05	서울SK	L78-82	31'40"	9	0	1	1	4	5	1	1	2	4	5
2016.10.30	안양KGC	L78-76	33'41"	16	0	2	6	7	13	1	0	0	2	0
2016.10.28	원주동부	L84-94	37'25"	19	0	3	1	4	5	0	0	0	0	3
2016.10.26	울산모비스	W71-73	36'56"	14	0	2	2	4	6	2	1	1	1	3
2016.10.23	창원LG	L67-79	27'27"	11	0	3	2	3	5	0	1	1	0	3
2016.10.22	고양오리온	L81-69	28'29"	4	0	2	2	8	10	1	1	1	3	3

평균	78.6 - 80.2	30'53"	11.9	0.2	2.2	1.6	4.1	5.7	1.3	0.9	0.5	1.3	2.8
