2016.12.07	인천전자랜드	W77-61	9'39"	0	0	0	0	2	2	1	1	0	0	2
2016.12.03	원주동부	W81-86	5'58"	3	1	0	0	1	1	3	2	0	0	1
2016.11.26	부산KT	W107-85	15'47"	8	0	2	1	3	4	2	2	0	2	3
2016.11.24	창원LG	L85-74	5'4"	0	0	0	0	0	0	0	1	0	0	1
2016.11.20	고양오리온	L72-83	4'2"	0	0	0	0	0	0	0	0	0	0	1
2016.11.19	안양KGC	L78-81	7'53"	1	0	1	0	0	0	0	0	0	0	2
2016.11.17	서울삼성	L82-77	3'52"	0	0	0	0	1	1	0	0	0	1	2
2016.11.12	인천전자랜드	L82-78	7'31"	3	1	0	0	0	0	0	0	0	0	1
2016.11.10	부산KT	W89-72	7'51"	0	0	0	0	1	1	1	1	0	0	5
2016.11.08	서울삼성	L72-86	17'31"	3	1	0	1	0	1	2	2	0	0	4
2016.11.05	서울SK	L78-82	8'36"	0	0	0	0	0	0	0	1	0	0	1
2016.10.30	안양KGC	L78-76	4'11"	0	0	0	0	0	0	2	1	0	0	1
2016.10.26	울산모비스	W71-73	5'51"	0	0	0	0	0	0	0	2	0	0	3
2016.10.23	창원LG	L67-79	5'21"	0	0	0	0	0	0	1	0	0	0	0

평균	78.9 - 79.1	7'48"	1.3	0.2	0.2	0.1	0.6	0.7	0.9	0.9	0.0	0.2	1.9
