2016.12.07	인천전자랜드	W77-61	33'54"	18	0	4	5	7	12	0	1	0	2	3
2016.12.03	원주동부	W81-86	26'37"	21	0	5	4	6	10	1	1	0	2	4
2016.11.26	부산KT	W107-85	30'56"	19	1	4	3	3	6	7	1	1	4	1
2016.11.24	창원LG	L85-74	36'5"	24	0	4	1	8	9	1	4	1	4	5
2016.11.20	고양오리온	L72-83	39'35"	22	0	2	0	12	12	2	2	0	4	4
2016.11.19	안양KGC	L78-81	35'29"	25	0	5	2	10	12	3	1	0	2	2
2016.11.17	서울삼성	L82-77	38'34"	33	2	9	1	7	8	3	2	0	5	4
2016.11.12	인천전자랜드	L82-78	35'35"	34	1	5	4	8	12	0	0	0	4	2
2016.11.10	부산KT	W89-72	33'13"	26	0	6	7	9	16	7	1	0	4	1
2016.11.08	서울삼성	L72-86	28'46"	26	3	3	6	5	11	1	2	1	3	1
2016.11.05	서울SK	L78-82	38'11"	35	0	3	3	9	12	7	1	0	1	4
2016.10.30	안양KGC	L78-76	38'57"	20	0	6	4	5	9	4	1	0	2	2
2016.10.28	원주동부	L84-94	21'53"	17	2	1	3	1	4	1	1	2	1	4
2016.10.26	울산모비스	W71-73	40'0"	36	1	7	4	8	12	0	0	1	3	3
2016.10.23	창원LG	L67-79	39'2"	19	1	2	2	7	9	6	2	1	2	4
2016.10.22	고양오리온	L81-69	30'36"	17	1	2	1	9	10	1	1	3	5	1

평균	78.6 - 80.2	34'13"	24.5	0.8	4.3	3.1	7.1	10.3	2.8	1.3	0.6	3.0	2.8
