2016.12.07	인천전자랜드	W77-61	1'2"	2	0	0	1	0	1	0	0	0	0	0
2016.12.03	원주동부	W81-86	1'20"	0	0	0	0	1	1	0	1	0	0	1
2016.11.26	부산KT	W107-85	10'5"	2	0	0	0	1	1	1	2	0	2	2
2016.11.24	창원LG	L85-74	17'35"	0	0	0	0	3	3	0	0	0	1	2
2016.11.20	고양오리온	L72-83	21'46"	6	1	3	1	3	4	3	0	0	1	2
2016.11.19	안양KGC	L78-81	13'21"	2	0	0	0	0	0	1	0	1	0	0
2016.11.17	서울삼성	L82-77	4'49"	2	0	2	1	0	1	0	0	0	0	0
2016.11.12	인천전자랜드	L82-78	19'50"	8	2	0	1	0	1	0	1	0	0	5
2016.11.10	부산KT	W89-72	1'11"	0	0	0	0	0	0	0	0	1	0	0
2016.11.08	서울삼성	L72-86	5'21"	5	1	0	0	0	0	0	0	0	0	0

평균	81.0 - 79.8	9'38"	2.7	0.4	0.5	0.4	0.8	1.2	0.5	0.4	0.2	0.4	1.2
