2016.12.07	전주KCC	L77-61	6'9"	0	0	0	0	0	0	0	0	0	0	0
2016.12.04	원주동부	L72-64	16'16"	0	0	0	0	0	0	0	1	0	0	2
2016.11.30	고양오리온	W88-81	9'19"	0	0	0	0	1	1	0	1	1	0	0
2016.11.27	서울SK	W66-78	28'17"	8	2	0	2	3	5	2	1	2	1	2
2016.11.26	서울삼성	L68-77	20'0"	6	1	1	0	2	2	0	2	0	0	1
2016.11.23	안양KGC	L70-91	25'54"	10	2	0	2	3	5	0	3	1	1	3
2016.11.09	서울SK	W91-82	11'3"	6	2	0	0	2	2	0	0	0	0	2
2016.11.06	고양오리온	L82-80	21'41"	4	0	0	2	2	4	1	1	0	0	1
2016.11.04	서울삼성	L76-75	6'37"	2	0	0	1	0	1	0	1	0	0	0
2016.10.28	안양KGC	L87-86	6'41"	0	0	0	0	0	0	1	0	0	0	2
2016.10.22	울산모비스	W63-80	23'33"	8	2	0	2	1	3	1	0	0	3	0

평균	76.5 - 77.6	15'57"	4.0	0.8	0.1	0.8	1.3	2.1	0.5	0.9	0.4	0.5	1.2
