2016.12.07	전주KCC	L77-61	24'13"	8	2	0	0	1	1	2	0	0	2	2
2016.12.04	원주동부	L72-64	24'24"	10	1	1	2	1	3	4	1	0	3	4
2016.12.02	울산모비스	W106-74	28'49"	0	0	0	0	1	1	11	2	0	0	1
2016.11.30	고양오리온	W88-81	27'15"	9	1	0	0	2	2	4	2	0	4	3
2016.11.27	서울SK	W66-78	23'48"	12	2	0	0	2	2	3	0	0	3	4
2016.11.26	서울삼성	L68-77	30'0"	15	3	0	4	0	4	7	1	0	3	3
2016.11.23	안양KGC	L70-91	21'28"	2	0	0	1	0	1	5	0	1	2	2
2016.11.18	부산KT	W85-87	31'16"	14	2	0	0	0	0	5	2	0	2	3
2016.11.13	창원LG	L75-72	26'26"	5	1	0	1	1	2	6	0	0	3	1
2016.11.12	전주KCC	W82-78	25'45"	9	1	4	0	4	4	4	1	0	1	1
2016.11.09	서울SK	W91-82	27'34"	16	4	0	2	2	4	7	0	0	1	1
2016.11.06	고양오리온	L82-80	14'54"	3	1	0	1	0	1	2	1	0	1	2
2016.11.04	서울삼성	L76-75	30'13"	14	2	0	1	3	4	6	2	0	4	1
2016.11.01	부산KT	W73-68	23'0"	5	1	0	1	2	3	2	1	0	3	4
2016.10.30	원주동부	W80-77	24'59"	9	2	1	0	0	0	6	1	0	1	3
2016.10.28	안양KGC	L87-86	25'44"	16	4	2	0	2	2	4	0	0	1	1
2016.10.22	울산모비스	W63-80	11'6"	2	0	0	0	3	3	0	0	0	2	0

평균	78.9 - 77.1	24'46"	8.8	1.6	0.5	0.8	1.4	2.2	4.6	0.8	0.1	2.1	2.1
