2016.12.07	전주KCC	L77-61	5'24"	2	0	0	0	1	1	0	0	0	0	2
2016.12.04	원주동부	L72-64	6'34"	2	0	0	0	0	0	0	0	0	0	1
2016.12.02	울산모비스	W106-74	12'24"	6	0	0	0	1	1	1	0	0	1	2
2016.11.30	고양오리온	W88-81	2'41"	0	0	0	0	0	0	0	0	0	0	2
2016.11.27	서울SK	W66-78	15'39"	10	0	2	1	0	1	1	0	0	0	5
2016.11.23	안양KGC	L70-91	7'34"	0	0	0	1	0	1	0	0	0	0	0
2016.11.18	부산KT	W85-87	9'12"	7	0	1	1	0	1	3	0	0	1	1
2016.11.13	창원LG	L75-72	2'32"	0	0	0	0	0	0	0	0	0	1	0
2016.11.12	전주KCC	W82-78	8'52"	6	0	0	0	0	0	0	0	0	0	3
2016.11.09	서울SK	W91-82	0'38"	0	0	0	0	0	0	0	0	0	0	0
2016.11.06	고양오리온	L82-80	7'41"	4	0	0	1	2	3	0	0	0	0	1
2016.11.04	서울삼성	L76-75	12'48"	0	0	0	0	1	1	0	1	0	1	3
2016.11.01	부산KT	W73-68	5'2"	2	0	0	0	0	0	0	0	0	1	1
2016.10.30	원주동부	W80-77	1'33"	0	0	0	0	0	0	0	0	0	0	1
2016.10.28	안양KGC	L87-86	9'4"	6	0	0	0	2	2	0	0	0	0	2
2016.10.22	울산모비스	W63-80	5'8"	0	0	0	0	0	0	0	1	0	1	2

평균	79.6 - 77.1	7'3"	2.8	0.0	0.2	0.3	0.4	0.7	0.3	0.1	0.0	0.4	1.6
