2016.12.07	전주KCC	L77-61	11'41"	0	0	0	1	3	4	1	0	0	0	3
2016.12.04	원주동부	L72-64	21'46"	2	0	2	1	3	4	1	3	0	1	5
2016.12.02	울산모비스	W106-74	26'17"	19	1	0	3	4	7	1	4	1	1	3
2016.11.30	고양오리온	W88-81	19'39"	8	0	2	1	3	4	2	1	1	2	4
2016.11.27	서울SK	W66-78	16'4"	3	0	1	3	1	4	1	2	1	0	1
2016.11.26	서울삼성	L68-77	20'0"	1	0	1	2	2	4	0	2	0	1	2
2016.11.23	안양KGC	L70-91	12'26"	7	1	2	3	0	3	0	0	0	1	1
2016.11.18	부산KT	W85-87	24'12"	3	1	0	3	0	3	1	0	1	1	2
2016.11.13	창원LG	L75-72	22'14"	9	1	2	0	4	4	3	1	1	2	5
2016.11.12	전주KCC	W82-78	17'46"	0	0	0	2	1	3	0	0	1	1	0
2016.11.09	서울SK	W91-82	28'57"	6	0	2	1	4	5	2	3	1	0	4
2016.11.06	고양오리온	L82-80	18'19"	8	0	4	1	0	1	1	0	0	1	5
2016.11.04	서울삼성	L76-75	33'30"	12	1	5	2	4	6	1	1	2	1	5
2016.11.01	부산KT	W73-68	32'50"	8	1	1	1	3	4	2	2	0	2	1
2016.10.30	원주동부	W80-77	25'28"	6	0	0	1	0	1	1	0	0	0	1
2016.10.28	안양KGC	L87-86	27'39"	4	1	1	0	1	1	1	1	0	1	2
2016.10.22	울산모비스	W63-80	14'49"	5	1	2	0	2	2	0	0	0	1	1

평균	78.9 - 77.1	21'59"	5.9	0.5	1.5	1.5	2.1	3.5	1.1	1.2	0.5	0.9	2.6
