2016.12.07	전주KCC	L77-61	27'27"	8	0	2	2	7	9	1	2	2	2	1
2016.12.04	원주동부	L72-64	24'3"	10	2	0	3	5	8	1	2	0	2	2
2016.12.02	울산모비스	W106-74	25'11"	12	0	0	3	7	10	5	2	0	1	3
2016.11.30	고양오리온	W88-81	20'52"	7	1	0	6	3	9	4	1	0	0	3
2016.11.27	서울SK	W66-78	33'37"	8	0	2	1	4	5	2	3	1	2	1
2016.11.26	서울삼성	L68-77	26'4"	7	1	0	3	5	8	4	3	0	1	2
2016.11.23	안양KGC	L70-91	22'32"	7	1	0	0	3	3	0	0	0	3	4
2016.11.18	부산KT	W85-87	34'22"	20	3	1	3	5	8	1	2	0	1	2
2016.11.13	창원LG	L75-72	28'25"	4	0	0	3	3	6	2	2	1	3	1
2016.11.12	전주KCC	W82-78	22'42"	6	0	0	1	0	1	1	2	2	2	2
2016.11.09	서울SK	W91-82	25'53"	13	3	2	4	5	9	1	2	1	1	2
2016.11.06	고양오리온	L82-80	22'25"	8	0	0	4	3	7	2	1	0	0	1
2016.11.04	서울삼성	L76-75	22'23"	6	0	0	2	7	9	1	0	0	0	3
2016.11.01	부산KT	W73-68	25'2"	16	0	6	4	5	9	0	1	1	1	2
2016.10.30	원주동부	W80-77	26'43"	7	1	0	3	2	5	0	4	0	2	2
2016.10.28	안양KGC	L87-86	23'37"	4	0	2	5	2	7	4	1	1	2	3
2016.10.22	울산모비스	W63-80	24'35"	16	1	1	6	3	9	1	1	0	1	2

평균	78.9 - 77.1	25'38"	9.4	0.8	0.9	3.1	4.1	7.2	1.8	1.7	0.5	1.4	2.1
