2016.12.07	전주KCC	L77-61	25'12"	7	2	1	2	1	3	1	1	0	3	1
2016.12.04	원주동부	L72-64	26'53"	7	1	2	2	0	2	3	1	0	0	2
2016.12.02	울산모비스	W106-74	15'35"	16	3	1	0	0	0	2	0	0	1	1
2016.11.30	고양오리온	W88-81	27'35"	18	4	2	0	2	2	1	2	0	0	2
2016.11.27	서울SK	W66-78	21'42"	12	3	3	0	0	0	1	1	0	0	3
2016.11.26	서울삼성	L68-77	22'4"	5	1	0	1	0	1	0	2	0	3	0
2016.11.23	안양KGC	L70-91	23'4"	6	0	2	0	1	1	1	1	0	0	2
2016.11.18	부산KT	W85-87	17'3"	7	1	2	0	1	1	1	0	0	2	5
2016.11.13	창원LG	L75-72	21'0"	6	1	1	0	1	1	1	1	0	1	3
2016.11.12	전주KCC	W82-78	24'8"	7	0	5	0	5	5	0	0	1	0	2
2016.11.09	서울SK	W91-82	18'51"	8	2	2	0	2	2	1	0	0	0	2
2016.11.06	고양오리온	L82-80	31'35"	7	1	2	1	2	3	2	1	1	1	2
2016.11.04	서울삼성	L76-75	27'25"	9	1	2	0	2	2	1	2	0	1	2
2016.11.01	부산KT	W73-68	23'9"	14	2	4	0	0	0	1	0	0	0	4
2016.10.30	원주동부	W80-77	26'49"	11	1	2	0	0	0	2	1	0	2	3
2016.10.28	안양KGC	L87-86	24'44"	18	2	2	2	1	3	1	0	0	1	2
2016.10.22	울산모비스	W63-80	27'59"	12	2	2	1	3	4	1	0	0	1	1

평균	78.9 - 77.1	23'49"	10.0	1.6	2.1	0.5	1.2	1.8	1.2	0.8	0.1	0.9	2.2
