2016.12.06	서울SK	W81-75	34'3"	25	1	2	5	6	11	8	4	1	6	0	
2016.12.04	창원LG	W82-77	20'46"	16	0	8	3	5	8	2	0	0	1	5	
2016.11.27	원주동부	L87-74	26'2"	20	0	6	3	7	10	4	2	1	3	3	
2016.11.25	안양KGC	L70-83	19'9"	14	0	2	5	6	11	3	1	2	1	3	
2016.11.22	부산KT	W55-95	25'33"	13	0	1	2	7	9	5	1	1	1	3	
2016.11.19	서울삼성	W87-83	24'36"	14	0	6	3	10	13	6	2	2	3	1	
2016.11.16	서울SK	L76-66	28'49"	21	0	1	2	7	9	3	1	1	0	5	
2016.11.12	부산KT	W82-83	26'58"	13	0	3	2	9	11	8	0	3	2	1	
2016.11.06	안양KGC	W86-75	32'32"	18	0	8	3	6	9	8	2	1	2	3	
2016.11.04	고양오리온	L83-71	19'52"	13	0	5	3	1	4	5	1	1	1	4	

평균	79.5	-	77.6	25'50"	16.7	0.1	4.2	3.1	6.4	9.5	5.2	1.4	1.3	2.0	2.8	
