2016.12.06	서울SK	W81-75	37'4"	7	2	1	1	3	4	1	2	0	1	3	
2016.12.04	창원LG	W82-77	19'42"	6	2	0	0	3	3	3	0	0	0	3	
2016.12.02	인천전자랜드	L106-74	17'38"	0	0	0	0	0	0	1	1	0	1	1	
2016.11.27	원주동부	L87-74	3'20"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.25	안양KGC	L70-83	21'14"	3	1	0	0	1	1	3	0	0	1	1	
2016.11.22	부산KT	W55-95	24'54"	0	0	0	2	3	5	2	0	0	0	4	
2016.11.19	서울삼성	W87-83	28'28"	7	1	0	0	5	5	2	1	0	0	3	
2016.11.16	서울SK	L76-66	23'42"	2	0	2	0	2	2	0	0	0	1	2	
2016.11.12	부산KT	W82-83	33'16"	6	2	0	0	4	4	2	0	0	0	3	
2016.11.06	안양KGC	W86-75	30'0"	2	0	0	0	1	1	3	0	0	1	4	
2016.11.04	고양오리온	L83-71	24'55"	7	1	0	0	2	2	2	1	0	3	2	
2016.11.02	원주동부	W74-75	21'29"	14	4	0	0	0	0	6	0	0	3	3	
2016.10.29	창원LG	L85-74	6'24"	1	0	1	1	0	1	1	0	0	0	1	
2016.10.26	전주KCC	L71-73	16'50"	0	0	0	1	0	1	2	1	0	0	2	
2016.10.23	서울삼성	L88-73	6'22"	0	0	0	0	0	0	0	1	0	0	0	
2016.10.22	인천전자랜드	L63-80	11'18"	0	0	0	1	1	2	0	0	0	0	1	

평균	76.6	-	80.1	20'25"	3.4	0.8	0.3	0.4	1.6	1.9	1.8	0.4	0.0	0.7	2.1	
