2016.12.04	창원LG	W82-77	1'8"	0	0	0	0	0	0	0	0	0	0	0	
2016.12.02	인천전자랜드	L106-74	12'24"	3	1	0	1	1	2	1	0	0	0	1	
2016.11.27	원주동부	L87-74	10'52"	0	0	0	0	0	0	1	0	0	0	1	
2016.11.25	안양KGC	L70-83	8'22"	2	0	0	0	2	2	0	0	0	1	1	
2016.11.22	부산KT	W55-95	4'49"	0	0	0	0	0	0	0	0	0	0	1	
2016.11.16	서울SK	L76-66	4'14"	1	0	1	1	1	2	0	0	0	0	3	
2016.11.06	안양KGC	W86-75	4'53"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.04	고양오리온	L83-71	5'52"	0	0	0	1	0	1	0	0	0	0	1	
2016.11.02	원주동부	W74-75	3'11"	0	0	0	0	0	0	0	0	0	0	1	
2016.10.29	창원LG	L85-74	12'51"	2	0	0	2	1	3	0	1	0	0	0	
2016.10.22	인천전자랜드	L63-80	2'18"	0	0	0	0	0	0	0	0	0	0	0	

평균	75.5	-	80.1	6'27"	0.7	0.1	0.1	0.5	0.5	0.9	0.2	0.1	0.0	0.1	0.8	
