2016.12.04	울산모비스	L82-77	1'14"	0	0	0	0	1	1	0	0	0	0	0
2016.11.30	안양KGC	L80-75	11'25"	0	0	0	0	0	0	0	0	0	1	1
2016.11.26	고양오리온	L89-91	15'39"	6	0	0	0	2	2	1	0	1	1	1
2016.11.24	전주KCC	W85-74	13'59"	7	1	0	0	1	1	0	0	0	1	1
2016.11.20	서울삼성	L103-93	5'0"	0	0	0	1	0	1	1	0	1	0	0
2016.11.18	원주동부	L60-71	3'32"	0	0	0	0	0	0	1	0	0	0	0
2016.11.16	안양KGC	L76-84	18'51"	9	1	2	0	0	0	0	0	0	0	1
2016.11.13	인천전자랜드	W75-72	6'37"	3	0	1	2	0	2	0	0	0	1	1
2016.11.11	서울삼성	L88-84	21'59"	8	2	0	0	1	1	2	4	1	2	2
2016.11.09	고양오리온	L84-83	24'50"	7	1	0	0	0	0	2	0	0	0	2
2016.11.05	부산KT	W71-67	18'21"	3	1	0	1	0	1	0	0	1	0	3
2016.10.30	서울SK	L100-82	12'40"	1	0	1	1	2	3	1	0	0	1	2
2016.10.29	울산모비스	W85-74	19'10"	9	0	1	0	1	1	2	1	1	0	0
2016.10.26	원주동부	L98-71	13'0"	2	0	0	0	1	1	2	0	0	1	1
2016.10.23	전주KCC	W67-79	15'43"	5	1	0	0	1	1	0	1	0	1	0

평균	79.0 - 82.3	13'28"	4.0	0.5	0.3	0.3	0.7	1.0	0.8	0.4	0.3	0.6	1.0
