2016.12.04	울산모비스	L82-77	21'23"	0	0	0	0	2	2	1	0	0	2	2
2016.12.03	서울SK	W89-85	23'56"	7	1	0	1	0	1	4	2	1	2	3
2016.11.30	안양KGC	L80-75	15'40"	2	0	2	0	1	1	2	1	0	0	2
2016.11.26	고양오리온	L89-91	34'25"	5	0	1	1	0	1	5	4	0	1	2
2016.11.24	전주KCC	W85-74	8'25"	0	0	0	0	1	1	1	0	0	0	3
2016.11.20	서울삼성	L103-93	4'41"	0	0	0	0	0	0	2	0	0	0	0
2016.11.18	원주동부	L60-71	5'29"	0	0	0	0	0	0	1	0	0	0	0
2016.11.16	안양KGC	L76-84	13'38"	0	0	0	1	2	3	2	0	0	1	1
2016.11.13	인천전자랜드	W75-72	10'36"	4	0	0	0	1	1	0	0	0	1	0
2016.11.11	서울삼성	L88-84	13'27"	0	0	0	0	0	0	1	0	0	2	2
2016.11.09	고양오리온	L84-83	2'45"	0	0	0	0	0	0	0	1	0	0	0
2016.11.05	부산KT	W71-67	35'41"	11	2	1	0	1	1	1	0	0	2	3
2016.10.30	서울SK	L100-82	24'1"	10	1	1	0	1	1	1	2	0	1	4
2016.10.29	울산모비스	W85-74	35'33"	3	0	1	0	3	3	5	4	0	1	3
2016.10.26	원주동부	L98-71	18'12"	0	0	0	1	0	1	2	2	0	1	2
2016.10.23	전주KCC	W67-79	16'33"	2	0	0	0	1	1	4	2	0	1	3

평균	79.6 - 82.5	17'47"	2.8	0.3	0.4	0.3	0.8	1.1	2.0	1.1	0.1	0.9	1.9
