2016.12.04	울산모비스	L82-77	9'3"	2	0	0	1	1	2	0	0	0	0	2
2016.12.03	서울SK	W89-85	15'40"	0	0	0	1	2	3	1	0	0	2	0
2016.11.30	안양KGC	L80-75	20'0"	7	1	0	1	0	1	1	0	0	2	4
2016.11.20	서울삼성	L103-93	26'11"	2	0	0	1	0	1	3	1	0	0	1
2016.11.18	원주동부	L60-71	19'57"	2	0	0	0	1	1	1	1	0	1	2
2016.11.16	안양KGC	L76-84	20'4"	6	0	0	0	0	0	5	2	0	2	2
2016.11.13	인천전자랜드	W75-72	29'39"	10	1	1	2	1	3	3	1	0	1	4
2016.10.30	서울SK	L100-82	17'20"	2	0	0	1	1	2	1	0	0	0	1
2016.10.26	원주동부	L98-71	2'56"	0	0	0	0	0	0	2	0	0	1	0
2016.10.23	전주KCC	W67-79	5'7"	0	0	0	0	2	2	1	0	0	0	2

평균	77.7 - 84.2	16'36"	3.1	0.2	0.1	0.7	0.8	1.5	1.8	0.5	0.0	0.9	1.8
