2016.12.04	울산모비스	L82-77	37'49"	27	1	6	7	6	13	1	3	0	1	4
2016.12.03	서울SK	W89-85	38'2"	26	1	3	0	8	8	2	1	0	1	3
2016.11.30	안양KGC	L80-75	37'44"	27	1	6	6	5	11	3	3	1	13	5
2016.11.26	고양오리온	L89-91	32'45"	23	1	4	7	2	9	1	2	2	6	4
2016.11.24	전주KCC	W85-74	35'40"	23	0	7	2	10	12	2	5	2	2	2
2016.11.20	서울삼성	L103-93	38'11"	22	0	6	5	10	15	3	3	0	5	3
2016.11.18	원주동부	L60-71	27'4"	16	0	0	4	4	8	0	1	2	3	4
2016.11.16	안양KGC	L76-84	35'59"	20	0	6	6	5	11	5	0	1	2	3
2016.11.13	인천전자랜드	W75-72	28'3"	9	0	3	3	3	6	2	1	1	3	5
2016.11.11	서울삼성	L88-84	38'13"	25	0	13	3	8	11	2	2	3	4	4
2016.11.09	고양오리온	L84-83	31'10"	16	0	0	9	13	22	3	2	0	5	5
2016.11.05	부산KT	W71-67	35'23"	18	0	4	3	6	9	5	2	0	4	2
2016.10.30	서울SK	L100-82	37'19"	23	0	3	7	1	8	5	1	0	3	1
2016.10.29	울산모비스	W85-74	36'5"	23	1	2	6	8	14	5	2	1	2	3
2016.10.26	원주동부	L98-71	34'44"	20	0	0	6	9	15	2	3	0	7	4

평균	79.7 - 83.5	34'57"	21.2	0.3	4.2	4.9	6.5	11.5	2.7	2.1	0.9	4.1	3.5
