2016.12.07	안양KGC	L99-101	39'48"	34	1	7	7	10	17	6	1	1	8	2
2016.12.04	서울삼성	W100-85	32'44"	35	1	8	3	7	10	8	1	3	1	4
2016.12.02	부산KT	W79-84	38'10"	34	1	11	7	9	16	5	4	2	3	3
2016.11.30	인천전자랜드	L88-81	32'32"	29	1	6	2	8	10	7	3	1	4	3
2016.11.26	창원LG	W89-91	37'29"	44	0	8	9	3	12	6	3	4	5	3
2016.11.20	전주KCC	W72-83	35'52"	27	0	7	6	11	17	7	2	0	1	1
2016.11.19	서울SK	W95-86	32'18"	24	0	4	1	4	5	2	2	1	1	5
2016.11.15	원주동부	L96-95	28'35"	18	0	4	2	3	5	2	2	1	2	2
2016.11.12	안양KGC	W81-91	19'16"	19	0	3	4	4	8	5	1	0	1	3
2016.11.09	창원LG	W84-83	36'10"	39	0	13	2	6	8	6	1	3	2	2
2016.11.06	인천전자랜드	W82-80	29'54"	21	0	5	2	5	7	4	1	0	2	5
2016.11.04	울산모비스	W83-71	41'24"	29	0	5	2	11	13	3	4	2	4	3
2016.11.02	서울삼성	L107-104	47'35"	23	1	2	1	5	6	6	1	4	1	2
2016.10.29	서울SK	W83-88	38'32"	33	0	9	2	10	12	6	0	1	3	3
2016.10.27	부산KT	W99-67	26'47"	29	1	0	1	8	9	5	2	0	0	1
2016.10.22	전주KCC	W81-69	31'58"	30	0	4	2	9	11	2	0	0	0	1

평균	90.0 - 83.6	34'19"	29.3	0.4	6.0	3.3	7.1	10.4	5.0	1.8	1.4	2.4	2.7
