2016.12.07	안양KGC	L99-101	37'20"	17	2	3	1	5	6	3	1	0	1	4
2016.12.04	서울삼성	W100-85	36'39"	2	0	0	1	5	6	4	1	2	2	4
2016.12.02	부산KT	W79-84	37'4"	13	0	3	0	3	3	2	3	0	1	2
2016.11.30	인천전자랜드	L88-81	37'22"	10	1	3	3	2	5	3	0	0	1	1
2016.11.26	창원LG	W89-91	28'46"	10	0	2	3	4	7	5	1	0	3	4
2016.11.20	전주KCC	W72-83	35'36"	6	0	2	0	3	3	2	1	0	1	3
2016.11.19	서울SK	W95-86	32'40"	18	1	3	1	4	5	4	2	0	0	3
2016.11.15	원주동부	L96-95	45'0"	15	2	3	4	3	7	0	3	0	0	3
2016.11.12	안양KGC	W81-91	28'48"	8	0	0	2	6	8	1	1	0	0	1
2016.11.09	창원LG	W84-83	36'17"	13	1	2	1	5	6	3	2	1	1	2
2016.11.06	인천전자랜드	W82-80	26'11"	8	0	0	4	5	9	0	1	0	1	2
2016.11.04	울산모비스	W83-71	35'8"	5	0	3	3	3	6	1	0	0	2	3
2016.11.02	서울삼성	L107-104	45'43"	19	3	2	6	4	10	7	3	0	1	3
2016.10.29	서울SK	W83-88	38'22"	16	4	0	1	4	5	1	1	1	2	1
2016.10.27	부산KT	W99-67	23'26"	11	0	1	4	6	10	2	0	1	1	0
2016.10.22	전주KCC	W81-69	35'48"	11	2	1	3	4	7	4	1	0	0	2

평균	90.0 - 83.6	35'1"	11.4	1.0	1.8	2.3	4.1	6.4	2.6	1.3	0.3	1.1	2.4
