2016.12.07	안양KGC	L99-101	21'38"	2	0	2	0	0	0	0	0	0	1	1
2016.12.04	서울삼성	W100-85	38'17"	12	2	4	0	4	4	4	2	0	3	1
2016.12.02	부산KT	W79-84	24'42"	5	0	1	3	3	6	4	2	0	2	2
2016.11.30	인천전자랜드	L88-81	31'28"	17	3	0	0	1	1	4	1	0	2	4
2016.11.26	창원LG	W89-91	38'55"	13	3	0	2	0	2	8	1	0	3	1
2016.11.20	전주KCC	W72-83	33'13"	14	1	3	0	2	2	2	2	0	1	1
2016.11.19	서울SK	W95-86	36'50"	22	3	3	1	2	3	4	1	0	1	2
2016.11.15	원주동부	L96-95	32'50"	7	1	4	1	0	1	6	2	0	1	2
2016.11.12	안양KGC	W81-91	28'40"	7	1	0	0	1	1	2	1	0	1	1
2016.11.09	창원LG	W84-83	39'31"	14	1	3	3	4	7	6	0	0	1	3
2016.11.06	인천전자랜드	W82-80	26'23"	3	0	1	0	1	1	7	0	0	2	2
2016.11.04	울산모비스	W83-71	40'14"	9	0	3	1	4	5	5	1	0	1	2
2016.11.02	서울삼성	L107-104	49'4"	31	5	4	2	5	7	7	1	0	1	3
2016.10.29	서울SK	W83-88	25'43"	7	1	0	0	1	1	2	1	0	0	3
2016.10.27	부산KT	W99-67	32'34"	7	0	1	0	2	2	5	3	0	1	1
2016.10.22	전주KCC	W81-69	24'15"	5	1	0	0	0	0	6	0	0	4	2

평균	90.0 - 83.6	32'46"	10.9	1.4	1.8	0.8	1.9	2.7	4.5	1.1	0.0	1.6	1.9
