2016.12.07	안양KGC	L99-101	17'33"	6	2	0	0	2	2	1	0	0	1	3
2016.12.04	서울삼성	W100-85	0'51"	0	0	0	0	0	0	0	0	0	0	0
2016.11.30	인천전자랜드	L88-81	8'32"	2	0	0	0	0	0	1	0	0	0	1
2016.11.26	창원LG	W89-91	1'5"	0	0	0	0	0	0	0	0	0	1	1
2016.11.20	전주KCC	W72-83	8'17"	3	1	0	0	0	0	0	1	0	0	1
2016.11.15	원주동부	L96-95	0'8"	0	0	0	0	0	0	0	0	0	0	0
2016.11.12	안양KGC	W81-91	10'56"	3	1	0	0	1	1	0	0	0	0	0
2016.11.09	창원LG	W84-83	0'29"	0	0	0	0	0	0	0	0	0	0	0
2016.11.06	인천전자랜드	W82-80	13'37"	9	1	0	2	1	3	1	0	0	0	3
2016.11.04	울산모비스	W83-71	0'23"	2	0	2	0	0	0	0	0	0	0	0
2016.10.27	부산KT	W99-67	1'53"	0	0	0	0	0	0	0	0	0	1	2

평균	89.8 - 83.0	5'48"	2.3	0.5	0.2	0.2	0.4	0.5	0.3	0.1	0.0	0.3	1.0
