2016.12.01	서울삼성	L92-69	1'40"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.27	울산모비스	W87-74	6'6"	0	0	0	0	1	1	0	0	0	0	2	
2016.11.25	서울SK	L70-79	5'27"	0	0	0	0	0	0	0	0	1	0	0	
2016.11.20	부산KT	W66-83	15'24"	4	0	2	1	3	4	0	1	0	1	1	
2016.11.15	고양오리온	W96-95	0'16"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.11	서울SK	L94-93	10'43"	3	1	0	1	0	1	0	0	0	0	1	
2016.11.05	안양KGC	W88-73	4'37"	2	0	2	0	1	1	0	0	0	0	0	
2016.11.02	울산모비스	L74-75	3'48"	1	0	1	0	0	0	0	1	0	1	1	
2016.10.30	인천전자랜드	L80-77	2'10"	0	0	0	0	1	1	0	0	0	0	1	
2016.10.28	전주KCC	W84-94	3'35"	0	0	0	0	0	0	0	0	0	0	0	
2016.10.26	창원LG	W98-71	6'52"	2	0	2	0	0	0	0	0	0	0	1	
2016.10.23	부산KT	W91-85	12'5"	0	0	0	1	0	1	0	0	0	0	1	

평균	85.0	-	80.7	6'4"	1.0	0.1	0.6	0.3	0.5	0.8	0.0	0.2	0.1	0.2	0.7	
