2016.12.04	인천전자랜드	W72-64	29'2"	2	0	2	1	5	6	4	0	0	2	3
2016.12.03	전주KCC	L81-86	29'7"	8	2	0	0	5	5	1	0	0	2	2
2016.12.01	서울삼성	L92-69	18'1"	4	0	0	0	1	1	3	0	1	0	0
2016.11.27	울산모비스	W87-74	30'31"	0	0	0	0	3	3	1	0	1	1	4
2016.11.25	서울SK	L70-79	24'36"	7	1	0	1	0	1	1	0	0	2	1
2016.11.20	부산KT	W66-83	22'1"	2	0	0	1	1	2	3	2	0	3	0
2016.11.18	창원LG	W60-71	28'0"	12	0	2	3	3	6	2	3	1	1	1
2016.11.15	고양오리온	W96-95	32'58"	2	0	0	1	3	4	3	1	2	2	3
2016.11.13	서울삼성	W88-81	27'40"	17	1	0	1	0	1	1	1	0	4	4
2016.11.11	서울SK	L94-93	24'28"	6	1	1	1	2	3	2	0	0	2	4
2016.11.05	안양KGC	W88-73	30'1"	9	1	0	2	6	8	1	0	0	2	0
2016.11.02	울산모비스	L74-75	32'32"	12	0	2	0	2	2	1	2	1	1	4
2016.10.30	인천전자랜드	L80-77	35'22"	9	1	0	1	5	6	5	1	0	4	2
2016.10.28	전주KCC	W84-94	31'41"	7	1	0	1	3	4	3	1	1	1	2
2016.10.26	창원LG	W98-71	30'10"	10	2	0	1	5	6	5	3	0	1	2
2016.10.23	부산KT	W91-85	31'45"	8	0	0	1	3	4	2	0	0	1	1

평균	83.3 - 78.7	28'37"	7.2	0.6	0.4	0.9	2.9	3.9	2.4	0.9	0.4	1.8	2.1
