2016.11.27	부산KT	W96-71	9'11"	0	0	0	0	1	1	0	0	0	0	0	
2016.11.25	울산모비스	W70-83	5'42"	2	0	0	1	1	2	0	0	0	1	1	
2016.11.23	인천전자랜드	W70-91	1'41"	5	1	0	1	0	1	0	0	0	0	0	
2016.11.19	전주KCC	W78-81	4'39"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.12	고양오리온	L81-91	5'9"	3	1	0	0	2	2	0	0	0	0	0	
2016.11.06	울산모비스	L86-75	5'37"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.05	원주동부	L88-73	3'0"	0	0	0	0	0	0	0	0	0	0	0	
2016.11.03	부산KT	W70-94	19'34"	6	2	0	0	0	0	0	0	0	1	4	
2016.10.30	전주KCC	W78-76	5'35"	0	0	0	0	1	1	0	0	0	0	1	
2016.10.28	인천전자랜드	W87-86	5'34"	1	0	1	0	0	0	0	0	0	1	1	
2016.10.25	서울삼성	L114-91	8'2"	3	1	0	0	0	0	0	0	0	0	1	
2016.10.22	서울SK	W100-95	9'4"	0	0	0	0	1	1	1	0	0	0	0	

평균	85.8	-	82.9	6'54"	1.7	0.4	0.1	0.2	0.5	0.7	0.1	0.0	0.0	0.3	0.7	
