2016.12.02	고양오리온	L79-84	38'31"	13	0	5	1	2	3	10	3	0	1	3	
2016.11.29	서울SK	L77-58	27'41"	8	0	0	1	2	3	7	3	0	3	4	
2016.11.27	안양KGC	L96-71	32'2"	9	0	3	2	1	3	5	5	1	1	2	
2016.11.26	전주KCC	L107-85	30'33"	10	2	0	1	5	6	4	1	0	3	2	
2016.11.22	울산모비스	L55-95	33'12"	7	0	5	0	3	3	5	1	0	4	2	
2016.11.20	원주동부	L66-83	35'42"	8	1	3	0	3	3	6	5	0	1	2	
2016.11.18	인천전자랜드	L85-87	40'0"	13	3	4	1	2	3	7	1	0	3	0	
2016.11.13	서울SK	W90-92	39'1"	11	2	5	0	5	5	7	2	0	4	3	
2016.11.12	울산모비스	L82-83	38'21"	13	2	1	0	4	4	5	5	0	2	1	
2016.11.10	전주KCC	L89-72	25'51"	7	1	0	1	2	3	4	0	0	4	2	
2016.11.05	창원LG	L71-67	36'46"	9	0	5	2	2	4	4	1	0	5	3	
2016.11.03	안양KGC	L70-94	32'53"	7	1	0	0	1	1	2	2	0	1	1	
2016.11.01	인천전자랜드	L73-68	21'32"	4	1	1	0	3	3	4	3	0	2	4	
2016.10.29	서울삼성	W93-90	18'23"	13	2	3	2	2	4	2	1	0	1	4	
2016.10.27	고양오리온	L99-67	24'34"	14	4	2	0	4	4	3	0	0	2	1	
2016.10.23	원주동부	L91-85	8'52"	2	0	0	0	0	0	0	0	0	0	1	

평균	74.7	-	88.1	30'15"	9.3	1.2	2.3	0.7	2.6	3.3	4.7	2.1	0.1	2.3	2.2	
