2016.12.04	고양오리온	L100-85	25'36"	11	0	3	0	3	3	2	1	0	1	2
2016.12.03	안양KGC	W88-98	27'10"	10	1	1	1	5	6	13	4	0	4	3
2016.12.01	원주동부	W92-69	25'0"	12	0	4	0	2	2	7	0	0	3	1
2016.11.26	인천전자랜드	W68-77	20'44"	10	0	2	1	3	4	5	1	0	2	1
2016.11.23	서울SK	W83-78	31'34"	6	0	0	2	1	3	12	2	0	1	1
2016.11.20	창원LG	W103-93	20'46"	7	1	4	0	1	1	4	0	0	2	0
2016.11.19	울산모비스	L87-83	32'32"	7	0	3	0	1	1	8	0	0	2	1
2016.11.17	전주KCC	W82-77	25'47"	9	1	2	0	2	2	4	1	0	1	1
2016.11.13	원주동부	L88-81	29'25"	13	1	4	1	2	3	5	5	0	4	3
2016.11.11	창원LG	W88-84	28'18"	16	2	2	0	2	2	7	1	0	3	1
2016.11.08	전주KCC	W72-86	24'20"	9	1	0	0	2	2	4	1	0	0	1
2016.11.06	서울SK	W88-84	28'43"	19	2	7	0	3	3	5	0	0	2	2
2016.11.04	인천전자랜드	W76-75	31'42"	6	0	0	0	3	3	5	1	0	4	0
2016.11.02	고양오리온	W107-104	32'58"	13	1	6	0	5	5	8	2	1	1	2
2016.10.29	부산KT	L93-90	28'38"	2	0	2	0	2	2	6	0	0	3	4
2016.10.25	안양KGC	W114-91	23'19"	13	0	3	1	1	2	9	3	0	2	2
2016.10.23	울산모비스	W88-73	23'1"	10	0	0	0	2	2	4	0	0	2	2

평균	89.5 - 83.8	27'2"	10.2	0.6	2.5	0.4	2.4	2.7	6.4	1.3	0.1	2.2	1.6
