2016.12.04	고양오리온	L100-85	6'57"	8	2	0	0	0	0	0	0	0	0	2
2016.12.03	안양KGC	W88-98	6'33"	0	0	0	0	2	2	2	0	0	0	0
2016.12.01	원주동부	W92-69	8'20"	0	0	0	1	0	1	2	0	0	1	0
2016.11.26	인천전자랜드	W68-77	15'32"	2	0	0	0	0	0	0	1	0	1	0
2016.11.23	서울SK	W83-78	8'26"	0	0	0	0	1	1	1	0	0	0	0
2016.11.20	창원LG	W103-93	12'7"	3	1	0	0	1	1	4	1	0	0	2
2016.11.19	울산모비스	L87-83	8'48"	2	0	0	0	0	0	0	0	0	0	1
2016.11.17	전주KCC	W82-77	11'49"	0	0	0	0	2	2	1	0	0	0	1
2016.11.13	원주동부	L88-81	11'25"	0	0	0	0	1	1	2	0	0	0	1
2016.11.11	창원LG	W88-84	11'42"	0	0	0	0	2	2	1	1	0	0	1
2016.11.08	전주KCC	W72-86	10'0"	5	1	0	0	3	3	3	0	0	0	2
2016.11.06	서울SK	W88-84	6'23"	0	0	0	0	2	2	0	0	0	0	0
2016.11.04	인천전자랜드	W76-75	8'18"	0	0	0	1	2	3	1	0	0	0	0
2016.11.02	고양오리온	W107-104	1'51"	0	0	0	0	0	0	0	0	0	0	0
2016.10.29	부산KT	L93-90	10'58"	0	0	0	0	0	0	1	0	0	0	0
2016.10.25	안양KGC	W114-91	13'57"	10	2	0	0	0	0	3	2	0	0	1
2016.10.23	울산모비스	W88-73	12'54"	2	0	0	0	1	1	0	0	0	1	0

평균	89.5 - 83.8	9'46"	1.9	0.4	0.0	0.1	1.0	1.1	1.2	0.3	0.0	0.2	0.6
