2016.12.04	고양오리온	L100-85	7'27"	0	0	0	0	1	1	3	1	0	0	1
2016.12.03	안양KGC	W88-98	7'19"	0	0	0	1	1	2	2	0	0	1	2
2016.12.01	원주동부	W92-69	9'59"	2	0	0	3	0	3	3	3	0	2	1
2016.11.26	인천전자랜드	W68-77	5'35"	2	0	0	1	0	1	1	0	0	0	1
2016.11.23	서울SK	W83-78	3'10"	0	0	0	0	0	0	0	1	0	0	0
2016.11.20	창원LG	W103-93	9'19"	0	0	0	0	1	1	5	0	0	2	2
2016.11.19	울산모비스	L87-83	2'2"	2	0	2	0	0	0	0	0	0	0	0
2016.11.17	전주KCC	W82-77	2'12"	0	0	0	0	0	0	1	0	0	0	0
2016.11.08	전주KCC	W72-86	5'40"	4	0	2	0	0	0	0	0	0	2	1
2016.11.06	서울SK	W88-84	7'6"	0	0	0	1	0	1	1	1	0	0	1
2016.11.02	고양오리온	W107-104	15'11"	5	1	0	1	1	2	2	1	0	0	2
2016.10.29	부산KT	L93-90	0'24"	0	0	0	0	0	0	0	0	0	0	0
2016.10.25	안양KGC	W114-91	4'27"	2	0	0	2	1	3	0	0	0	0	0
2016.10.23	울산모비스	W88-73	7'27"	0	0	0	3	1	4	1	0	0	0	1

평균	91.1 - 84.1	6'14"	1.2	0.1	0.3	0.9	0.4	1.3	1.4	0.5	0.0	0.5	0.9
