2016.12.03	안양KGC	W88-98	1'14"	0	0	0	0	0	0	0	0	0	0	1
2016.12.01	원주동부	W92-69	13'17"	0	0	0	0	1	1	0	1	1	1	2
2016.11.26	인천전자랜드	W68-77	3'40"	0	0	0	0	0	0	0	0	0	0	1
2016.11.19	울산모비스	L87-83	2'15"	0	0	0	0	0	0	0	0	0	1	2
2016.11.17	전주KCC	W82-77	1'31"	0	0	0	0	0	0	0	0	0	0	1
2016.11.13	원주동부	L88-81	5'44"	0	0	0	0	0	0	1	0	0	0	1
2016.11.11	창원LG	W88-84	2'43"	0	0	0	0	0	0	0	0	0	0	1
2016.11.08	전주KCC	W72-86	16'16"	1	0	1	0	1	1	0	0	0	0	0
2016.11.04	인천전자랜드	W76-75	18'16"	3	1	0	0	2	2	0	1	0	0	1
2016.10.29	부산KT	L93-90	5'7"	0	0	0	1	0	1	0	0	0	1	2
2016.10.23	울산모비스	W88-73	9'29"	4	0	0	0	0	0	1	0	0	0	1

평균	85.5 - 79.5	7'14"	0.7	0.1	0.1	0.1	0.4	0.5	0.2	0.2	0.1	0.3	1.2
