2016.12.04	고양오리온	L100-85	4'18"	0	0	0	0	0	0	0	0	0	1	0
2016.12.03	안양KGC	W88-98	6'48"	7	1	0	1	0	1	0	0	0	0	1
2016.12.01	원주동부	W92-69	3'56"	0	0	0	0	0	0	0	0	0	1	0
2016.11.26	인천전자랜드	W68-77	10'15"	0	0	0	0	1	1	1	1	0	0	1
2016.11.23	서울SK	W83-78	9'32"	2	0	0	1	0	1	0	0	0	1	3
2016.11.20	창원LG	W103-93	7'42"	0	0	0	0	1	1	1	0	0	0	0
2016.11.19	울산모비스	L87-83	10'36"	7	1	0	0	1	1	0	2	1	0	1
2016.11.17	전주KCC	W82-77	17'54"	2	0	2	0	0	0	1	1	1	0	1
2016.11.13	원주동부	L88-81	8'18"	0	0	0	0	0	0	1	1	0	0	0
2016.11.11	창원LG	W88-84	16'18"	3	1	0	0	1	1	4	1	0	0	3
2016.11.08	전주KCC	W72-86	13'44"	13	3	0	0	2	2	1	1	0	2	2
2016.11.06	서울SK	W88-84	17'51"	2	0	0	0	2	2	1	1	0	0	0
2016.11.04	인천전자랜드	W76-75	13'41"	0	0	0	1	1	2	0	0	0	0	3
2016.11.02	고양오리온	W107-104	9'4"	3	1	0	0	0	0	2	0	1	1	0
2016.10.29	부산KT	L93-90	14'40"	12	0	2	1	1	2	1	3	0	0	3
2016.10.25	안양KGC	W114-91	25'34"	11	1	4	0	3	3	2	3	0	2	3
2016.10.23	울산모비스	W88-73	11'43"	1	0	1	0	0	0	0	1	0	1	1

평균	89.5 - 83.8	11'53"	3.7	0.5	0.5	0.2	0.8	1.0	0.9	0.9	0.2	0.5	1.3
